Attr0,Attr1,Attr2,Attr3,Attr4,Attr5,Attr6,Attr7,Attr8,Attr9,Attr10,Attr11,Attr12,Attr13,Attr14,Attr15,Attr16,Attr17,Attr18,Attr19,Attr20,Attr21,Attr22,Attr23,Attr24,Attr25,Attr26,Attr27,Attr28,Attr29,Attr30,Attr33,Attr34,Attr35,Attr36,Attr37,Attr38,Attr39,Attr40,class
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,1,0,0,1,0,0.07,0,0.07,0.07,0.93,0.93,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0.02,0,0.05,0.05,0.95,0.95,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,1,0,0,1,0,0.08,0,0.08,0.08,0.92,0.92,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0.03,0,0.04,0.04,0.96,0.96,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,1,0,0,1,0,0.06,0,0.06,0.06,0.94,0.94,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0.02,0,0.05,0.05,0.95,0.95,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,1,0,0,1,0,0.09,0,0.09,0.09,0.91,0.91,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0.03,0,0.04,0.04,0.96,0.96,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,1,0,0,1,0,0.07,0,0.07,0.07,0.93,0.93,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0.02,0,0.05,0.05,0.95,0.95,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,1,0,0,1,0,0.08,0,0.08,0.08,0.92,0.92,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0.03,0,0.04,0.04,0.96,0.96,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,1,0,0,1,0,0.06,0,0.06,0.06,0.94,0.94,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0.02,0,0.05,0.05,0.95,0.95,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,1,0,0,1,0,0.09,0,0.09,0.09,0.91,0.91,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0.03,0,0.06,0.06,0.94,0.94,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,1,0,0,1,0,0.07,0,0.07,0.07,0.93,0.93,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0.04,0,0.05,0.05,0.95,0.95,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,1,0,0,1,0,0.06,0,0.06,0.06,0.94,0.94,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0.03,0,0.04,0.04,0.96,0.96,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0.02,0,0.05,0.05,0.95,0.95,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,1,0,0,1,0,0.09,0,0.09,0.09,0.91,0.91,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0.04,0,0.06,0.06,0.94,0.94,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,1,0,0,1,0,0.07,0,0.07,0.07,0.93,0.93,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0.03,0,0.05,0.05,0.95,0.95,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0.02,0,0.04,0.04,0.96,0.96,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,1,0,0,1,0,0.08,0,0.08,0.08,0.92,0.92,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0.03,0,0.05,0.05,0.95,0.95,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,1,0,0,1,0,0.06,0,0.06,0.06,0.94,0.94,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0.04,0,0.06,0.06,0.94,0.94,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0.02,0,0.05,0.05,0.95,0.95,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,1,0,0,1,0,0.07,0,0.07,0.07,0.93,0.93,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0.03,0,0.04,0.04,0.96,0.96,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,1,0,0,1,0,0.05,0,0.05,0.05,0.95,0.95,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0.02,0,0.05,0.05,0.95,0.95,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0.03,0,0.06,0.06,0.94,0.94,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,1,0,0,1,0,0.08,0,0.08,0.08,0.92,0.92,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0.04,0,0.05,0.05,0.95,0.95,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,1,0,0,1,0,0.06,0,0.06,0.06,0.94,0.94,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0.03,0,0.04,0.04,0.96,0.96,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0.02,0,0.05,0.05,0.95,0.95,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,1,0,0,1,0,0.09,0,0.09,0.09,0.91,0.91,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0.04,0,0.06,0.06,0.94,0.94,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,1,0,0,1,0,0.07,0,0.07,0.07,0.93,0.93,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0.03,0,0.05,0.05,0.95,0.95,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0.03,0,0.05,0.05,0.95,0.95,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,1,0,0,1,0,0.06,0,0.06,0.06,0.94,0.94,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0.04,0,0.04,0.04,0.96,0.96,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0.02,0,0.05,0.05,0.95,0.95,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,1,0,0,1,0,0.07,0,0.07,0.07,0.93,0.93,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0.03,0,0.04,0.04,0.96,0.96,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0.02,0,0.05,0.05,0.95,0.95,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,1,0,0,1,0,0.09,0,0.09,0.09,0.91,0.91,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0.02,0,0.04,0.04,0.96,0.96,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0.03,0,0.05,0.05,0.95,0.95,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,1,0,0,1,0,0.05,0,0.05,0.05,0.95,0.95,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0.02,0,0.04,0.4,0.96,0.96,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0.03,0,0.04,0.04,0.96,0.96,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,1,0,0,1,0,0.06,0,0.06,0.06,0.94,0.94,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0.02,0,0.05,0.05,0.95,0.95,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0.03,0,0.04,0.04,0.96,0.96,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,1,0,0,1,0,0.07,0,0.07,0.07,0.93,0.93,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0.02,0,0.05,0.05,0.95,0.95,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0.03,0,0.04,0.04,0.96,0.6,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,1,0,0,1,0,0.08,0,0.08,0.08,0.92,0.92,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0.02,0,0.05,0.05,0.95,0.95,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0.03,0,0.04,0.04,0.96,0.96,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,1,0,0,1,0,0.06,0,0.06,0.06,0.94,0.94,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0.03,0,0.05,0.05,0.95,0.95,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0.02,0,0.04,0.04,0.96,0.96,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,1,0,0,1,0,0.07,0,0.07,0.07,0.93,0.93,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0.02,0,0.05,0.05,0.95,0.95,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0.03,0,0.04,0.04,0.96,0.96,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,1,0,0,1,0,0.05,0,0.05,0.05,0.95,0.95,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0.02,0,0.05,0.05,0.95,0.95,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0.02,0,0.04,0.04,0.96,0.96,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,1,0,0,1,0,0.08,0,0.08,0.08,0.92,0.92,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0.02,0,0.05,0.05,0.95,0.95,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0.03,0,0.04,0.04,0.96,0.96,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,1,0,0,1,0,0.06,0,0.06,0.06,0.94,0.94,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0.02,0,0.05,0.05,0.95,0.95,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0.02,0,0.04,0.04,0.96,0.96,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,1,0,0,1,0,0.07,0,0.07,0.07,0.93,0.93,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0.02,0,0.05,0.05,0.95,0.95,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0.03,0,0.04,0.04,0.96,0.96,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,1,0,0,1,0,0.05,0,0.05,0.05,0.95,0.95,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0.02,0,0.05,0.05,0.95,0.95,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0.02,0,0.04,0.04,0.96,0.96,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,1,0,0,1,0,0.08,0,0.08,0.08,0.92,0.92,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0.02,0,0.05,0.05,0.95,0.95,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0.03,0,0.04,0.04,0.96,0.96,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,1,0,0,1,0,0.06,0,0.06,0.06,0.94,0.94,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0.02,0,0.05,0.05,0.95,0.95,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0.02,0,0.04,0.04,0.96,0.96,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,1,0,0,1,0,0.07,0,0.07,0.07,0.93,0.93,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0.02,0,0.05,0.05,0.95,0.95,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,1,0,0,1,0,0.05,0,0.05,0.05,0.95,0.95,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0.02,0,0.05,0.05,0.95,0.95,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0.02,0,0.04,0.04,0.96,0.96,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,1,0,0,1,0,0.08,0,0.08,0.08,0.92,0.92,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0.02,0,0.05,0.05,0.95,0.95,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,1,0,0,1,0,0.06,0,0.06,0.06,0.94,0.94,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0.03,0,0.05,0.05,0.95,0.95,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0.02,0,0.04,0.04,0.96,0.96,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0.03,0,0.05,0.05,0.95,0.95,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,1,0,0,1,0,0.07,0,0.07,0.07,0.93,0.93,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0.01,0,0.03,0.03,0.97,0.97,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0.04,0,0.04,0.04,0.96,0.96,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,1,0,0,1,0,0.06,0,0.06,0.06,0.94,0.94,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0.02,0,0.04,0.04,0.96,0.96,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0.05,0,0.05,0.05,0.95,0.95,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,1,0,0,1,0,0.09,0,0.09,0.09,0.91,0.91,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0.03,0,0.03,0.03,0.97,0.97,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0.04,0,0.04,0.04,0.96,0.96,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,1,0,0,1,0,0.05,0,0.05,0.05,0.95,0.95,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0.01,0,0.02,0.02,0.98,0.98,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0.03,0,0.03,0.03,0.97,0.97,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,1,0,0,1,0,0.07,0,0.07,0.07,0.93,0.93,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0.02,0,0.02,0.02,0.98,0.98,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0.04,0,0.04,0.04,0.96,0.96,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,1,0,0,1,0,0.08,0,0.08,0.08,0.92,0.92,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0.03,0,0.03,0.03,0.97,0.97,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0.05,0,0.05,0.05,0.95,0.95,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,1,0,0,1,0,0.06,0,0.06,0.06,0.94,0.94,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0.02,0,0.02,0.02,0.98,0.98,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0.04,0,0.04,0.04,0.96,0.96,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,1,0,0,1,0,0.07,0,0.07,0.07,0.93,0.93,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0.01,0,0.01,0.01,0.99,0.99,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0.03,0,0.03,0.03,0.97,0.97,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,1,0,0,1,0,0.09,0,0.09,0.09,0.91,0.91,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0.02,0,0.02,0.02,0.98,0.98,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0.04,0,0.04,0.04,0.96,0.96,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,1,0,0,1,0,0.05,0,0.05,0.05,0.95,0.95,1
