Attr0,Attr1,Attr2,Attr3,Attr4,Attr5,Attr6,Attr7,Attr8,Attr9,Attr10,Attr11,Attr12,Attr13,Attr14,Attr15,Attr16,Attr17,Attr18,Attr19,Attr20,Attr21,Attr22,Attr23,Attr24,Attr25,Attr26,Attr27,Attr28,Attr29,Attr30,Attr33,Attr34,Attr35,Attr36,Attr37,Attr38,Attr39,Attr40,class
0.0,1.0,13.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,508.0,1.0,0.07,0.0,0.93,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.1,0.0,0.9,1.0,0
0.0,1.0,13.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,508.0,1.0,0.07,0.0,0.93,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.1,0.0,0.9,1.0,0
0.0,1.0,13.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,508.0,1.0,0.07,0.0,0.93,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.1,0.0,0.9,1.0,0
0.0,1.0,13.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,508.0,1.0,0.07,0.0,0.93,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.09,0.0,0.91,1.0,0
0.0,1.0,13.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,508.0,1.0,0.07,0.0,0.93,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.07,0.0,0.93,1.0,0
0.0,1.0,13.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,508.0,1.0,0.07,0.0,0.93,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.07,0.0,0.93,1.0,0
0.0,1.0,13.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,508.0,1.0,0.07,0.0,0.93,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.07,0.0,0.93,1.0,0
0.0,1.0,13.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,508.0,1.0,0.07,0.0,0.93,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.07,0.0,0.93,1.0,0
0.0,1.0,13.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,508.0,1.0,0.07,0.0,0.93,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.07,0.0,0.93,1.0,0
0.0,1.0,13.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,508.0,1.0,0.07,0.0,0.93,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.07,0.0,0.93,1.0,0
0.0,1.0,13.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,508.0,1.0,0.07,1.0,0.92,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.08,1.0,0.92,0.0,0
0.0,1.0,13.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,508.0,1.0,0.08,0.0,0.92,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.1,0.0,0.9,1.0,0
0.0,1.0,13.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,508.0,1.0,0.08,0.0,0.92,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.08,0.0,0.92,1.0,0
0.0,1.0,13.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,508.0,1.0,0.08,0.0,0.92,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.07,0.0,0.93,1.0,0
0.0,1.0,13.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,508.0,1.0,0.08,0.0,0.92,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.07,0.0,0.93,1.0,0
0.0,1.0,13.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,508.0,1.0,0.09,1.0,0.91,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.08,1.0,0.92,0.0,0
0.0,1.0,13.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,508.0,1.0,0.1,0.0,0.9,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.09,0.0,0.91,1.0,0
0.0,1.0,13.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,508.0,1.0,0.1,0.0,0.9,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.07,0.0,0.93,1.0,0
0.0,1.0,13.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,508.0,1.0,0.1,0.0,0.9,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.07,0.0,0.93,1.0,0
0.0,1.0,13.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,508.0,1.0,0.09,0.0,0.91,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.07,0.0,0.93,1.0,0
0.0,1.0,13.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,508.0,1.0,0.1,1.0,0.9,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.09,1.0,0.91,0.0,0
0.0,1.0,13.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,508.0,1.0,0.1,0.0,0.9,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.1,0.0,0.9,1.0,0
0.0,1.0,13.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,508.0,1.0,0.1,0.0,0.9,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.08,0.0,0.92,1.0,0
0.0,1.0,13.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,508.0,1.0,0.1,0.0,0.9,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.08,0.0,0.92,1.0,0
0.0,1.0,13.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,508.0,1.0,0.09,0.0,0.91,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.08,0.0,0.92,1.0,0
0.0,1.0,13.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,508.0,1.0,0.09,0.0,0.91,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.08,0.0,0.92,1.0,0
0.0,1.0,13.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,508.0,1.0,0.09,0.0,0.91,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.08,0.0,0.92,1.0,0
0.0,1.0,13.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,508.0,1.0,0.09,0.0,0.91,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.08,0.0,0.92,1.0,0
0.0,1.0,13.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,508.0,1.0,0.09,0.0,0.91,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.08,0.0,0.92,1.0,0
0.0,1.0,13.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,508.0,1.0,0.08,0.0,0.92,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.08,0.0,0.92,1.0,0
0.0,1.0,13.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,508.0,1.0,0.08,0.0,0.92,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.08,0.0,0.92,1.0,0
0.0,1.0,13.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,508.0,1.0,0.08,0.0,0.92,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.08,0.0,0.92,1.0,0
0.0,1.0,13.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,508.0,1.0,0.08,0.0,0.92,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.08,0.0,0.92,1.0,0
0.0,1.0,13.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,508.0,1.0,0.08,0.0,0.92,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.08,0.0,0.92,1.0,0
0.0,1.0,13.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,508.0,1.0,0.08,0.0,0.92,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.08,0.0,0.92,1.0,0
0.0,1.0,13.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,508.0,1.0,0.08,0.0,0.92,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.08,0.0,0.92,1.0,0
0.0,1.0,13.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,511.0,1.0,0.08,0.0,0.92,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.05,0.0,0.95,1.0,0
0.0,1.0,13.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,511.0,1.0,0.08,0.0,0.92,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.05,0.0,0.95,1.0,0
0.0,1.0,13.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,511.0,1.0,0.06,0.0,0.94,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.05,0.0,0.95,1.0,0
0.0,1.0,13.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,511.0,1.0,0.06,0.0,0.94,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.05,0.0,0.95,1.0,0
0.0,1.0,13.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,511.0,1.0,0.06,0.0,0.94,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.05,0.0,0.95,1.0,0
0.0,1.0,13.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,511.0,1.0,0.06,0.0,0.94,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.03,0.0,0.97,1.0,0
0.0,1.0,13.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,511.0,1.0,0.06,0.0,0.94,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.03,0.0,0.97,1.0,0
0.0,1.0,13.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,511.0,1.0,0.05,0.0,0.95,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.03,0.0,0.97,1.0,0
0.0,1.0,13.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,511.0,1.0,0.06,1.0,0.94,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.04,1.0,0.96,0.0,0
0.0,1.0,13.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,511.0,1.0,0.06,0.0,0.94,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.05,0.0,0.95,1.0,0
0.0,1.0,13.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,511.0,1.0,0.06,0.0,0.94,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.03,0.0,0.97,1.0,0
0.0,1.0,13.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,511.0,1.0,0.06,0.0,0.94,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.03,0.0,0.97,1.0,0
0.0,1.0,13.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,511.0,1.0,0.05,0.0,0.95,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.03,0.0,0.97,1.0,0
0.0,1.0,13.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,511.0,1.0,0.05,0.0,0.95,1.0,0.0,1.0,0.0,0.0,1.0,0.01,0.0,0.03,0.0,0.97,1.0,0
0.0,1.0,13.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,511.0,1.0,0.05,0.0,0.95,1.0,0.0,1.0,0.0,0.0,1.0,0.01,0.0,0.03,0.0,0.97,1.0,0
0.0,1.0,13.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,511.0,1.0,0.05,0.0,0.95,1.0,0.0,1.0,0.0,0.0,1.0,0.01,0.0,0.03,0.0,0.97,1.0,0
0.0,1.0,13.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,511.0,1.0,0.05,0.0,0.95,1.0,0.0,1.0,0.0,0.0,1.0,0.01,0.0,0.03,0.0,0.97,1.0,0
0.0,1.0,13.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,511.0,1.0,0.05,0.0,0.95,1.0,0.0,1.0,0.0,0.0,1.0,0.01,0.0,0.03,0.0,0.97,1.0,0
0.0,1.0,13.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,511.0,1.0,0.05,0.0,0.95,1.0,0.0,1.0,0.0,0.0,1.0,0.01,0.0,0.03,0.0,0.97,1.0,0
0.0,1.0,13.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,511.0,1.0,0.05,0.0,0.95,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.03,0.0,0.97,1.0,0
0.0,1.0,13.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,511.0,1.0,0.05,0.0,0.95,1.0,0.0,1.0,0.0,0.0,1.0,0.01,0.0,0.03,0.0,0.97,1.0,0
0.0,1.0,13.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,511.0,1.0,0.05,0.0,0.95,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.03,0.0,0.97,1.0,0
0.0,1.0,13.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,511.0,1.0,0.05,0.0,0.95,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.03,0.0,0.97,1.0,0
0.0,1.0,13.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,511.0,1.0,0.05,0.0,0.95,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.03,0.0,0.97,1.0,0
0.0,1.0,13.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,511.0,1.0,0.05,0.0,0.95,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.03,0.0,0.97,1.0,0
0.0,2.0,16.0,6.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,0.57,0.29,0.0,0.02,0.97,0.04,0.0,0.03,0.0,0.93,0.0,0
0.0,2.0,16.0,6.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,17.0,14.0,0.0,0.0,0.0,0.0,0.82,0.12,0.0,0.05,0.93,0.08,0.0,0.03,0.0,0.89,0.0,0
0.0,2.0,16.0,6.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,27.0,4.0,0.0,0.0,0.0,0.0,0.15,0.11,0.0,0.03,0.89,0.12,0.0,0.03,0.0,0.85,0.0,0
0.0,2.0,16.0,6.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,10.0,6.0,0.0,0.0,0.0,0.0,0.6,0.2,0.0,0.02,0.86,0.16,0.0,0.03,0.0,0.82,0.0,0
0.0,2.0,16.0,6.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,20.0,5.0,0.0,0.0,0.0,0.0,0.25,0.15,0.0,0.05,0.82,0.2,0.0,0.03,0.0,0.78,0.0,0
0.0,2.0,16.0,6.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,26.0,6.0,0.0,0.0,0.0,0.0,0.23,0.12,0.0,0.07,0.78,0.24,0.0,0.03,0.0,0.74,0.0,0
0.0,2.0,16.0,6.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.29,0.43,0.0,0.01,0.76,0.27,0.0,0.03,0.0,0.7,0.0,0
0.0,2.0,16.0,6.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,17.0,1.0,0.0,0.0,0.0,0.0,0.06,0.47,0.0,0.0,0.74,0.31,0.0,0.03,0.0,0.66,0.0,0
0.0,2.0,16.0,6.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.01,0.73,0.35,0.0,0.03,0.0,0.62,0.0,0
0.0,2.0,16.0,6.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.08,0.42,0.0,0.0,0.7,0.39,0.0,0.0,0.0,0.61,0.0,0
0.0,2.0,16.0,6.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,22.0,8.0,0.0,0.0,0.0,0.0,0.36,0.23,0.0,0.11,0.66,0.43,0.0,0.0,0.0,0.57,0.0,0
0.0,2.0,16.0,6.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,24.0,1.0,0.0,0.0,0.0,0.0,0.04,0.42,0.0,0.0,0.65,0.47,0.0,0.0,0.0,0.53,0.0,0
0.0,2.0,16.0,6.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,18.0,2.0,0.0,0.0,0.0,0.0,0.11,0.17,0.0,0.01,0.62,0.51,0.0,0.0,0.0,0.49,0.0,0
0.0,2.0,16.0,6.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,28.0,12.0,0.0,0.0,0.0,0.0,0.43,0.11,0.0,0.05,0.58,0.55,0.0,0.0,0.0,0.45,0.0,0
0.0,2.0,16.0,6.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,38.0,6.0,0.0,0.0,0.0,0.0,0.16,0.11,0.0,0.02,0.55,0.59,0.0,0.0,0.0,0.41,0.0,0
0.0,2.0,16.0,6.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.01,0.51,0.63,0.0,0.0,0.0,0.37,0.0,0
0.0,2.0,16.0,6.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.08,0.31,0.0,0.0,0.48,0.67,0.0,0.0,0.0,0.33,0.0,0
0.0,2.0,16.0,6.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,23.0,9.0,0.0,0.0,0.0,0.0,0.39,0.22,0.0,0.18,0.45,0.71,0.0,0.0,0.0,0.29,0.0,0
0.0,2.0,16.0,6.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,26.0,2.0,0.0,0.0,0.0,0.0,0.08,0.42,0.0,0.01,0.43,0.75,0.0,0.0,0.0,0.25,0.0,0
0.0,2.0,16.0,6.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.02,0.41,0.78,0.0,0.0,0.0,0.22,0.0,0
0.0,2.0,16.0,6.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,16.0,3.0,0.0,0.0,0.0,0.0,0.19,0.12,0.0,0.2,0.37,0.82,0.0,0.0,0.0,0.18,0.0,0
0.0,2.0,16.0,6.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,12.0,10.0,0.0,0.0,0.0,0.0,0.83,0.25,0.0,0.04,0.33,0.86,0.0,0.0,0.0,0.14,0.0,0
0.0,2.0,16.0,6.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,20.0,4.0,0.0,0.0,0.0,0.0,0.2,0.15,0.0,0.02,0.3,0.9,0.0,0.0,0.0,0.1,0.0,0
0.0,2.0,16.0,6.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,30.0,1.0,0.0,0.0,0.0,0.0,0.03,0.13,0.0,0.0,0.26,0.94,0.0,0.0,0.0,0.06,0.0,0
0.0,2.0,16.0,6.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,40.0,7.0,0.0,0.0,0.0,0.0,0.17,0.1,0.0,0.03,0.22,0.98,0.0,0.0,0.0,0.02,0.0,0
0.0,2.0,16.0,6.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.02,0.21,1.0,0.0,0.0,0.0,0.0,0.0,0
0.0,2.0,16.0,6.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,0.07,0.29,0.0,0.0,0.22,1.0,0.0,0.0,0.0,0.0,0.0,0
0.0,2.0,16.0,6.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,24.0,2.0,0.0,0.0,0.0,0.0,0.08,0.33,0.0,0.01,0.23,1.0,0.0,0.0,0.0,0.0,0.0,0
0.0,2.0,16.0,6.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,15.0,10.0,0.0,0.0,0.0,0.0,0.67,0.27,0.0,0.04,0.22,1.0,0.0,0.0,0.0,0.0,0.0,0
0.0,2.0,16.0,6.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,19.0,17.0,0.0,0.0,0.0,0.0,0.89,0.11,0.0,0.08,0.22,1.0,0.0,0.0,0.0,0.0,0.0,0
0.0,2.0,16.0,6.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,22.0,20.0,0.0,0.0,0.0,0.0,0.91,0.09,0.0,0.11,0.22,1.0,0.0,0.0,0.0,0.0,0.0,0
0.0,2.0,16.0,6.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,24.0,4.0,0.0,0.0,0.0,0.0,0.17,0.12,0.0,0.02,0.22,1.0,0.0,0.0,0.0,0.0,0.0,0
0.0,2.0,16.0,6.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,34.0,4.0,0.0,0.0,0.0,0.0,0.12,0.09,0.0,0.19,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0
0.0,2.0,16.0,6.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,34.0,22.0,0.0,0.0,0.0,0.0,0.65,0.09,0.0,0.09,0.17,1.0,0.0,0.0,0.0,0.0,0.0,0
0.0,2.0,13.0,6.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.29,0.43,0.0,0.01,0.17,1.0,0.0,0.0,0.0,0.0,0.0,0
0.0,2.0,13.0,6.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,17.0,2.0,0.0,0.0,0.0,0.0,0.12,0.47,0.0,0.01,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0
0.0,2.0,13.0,6.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0
